file	angel	animal	aristocracy	art	astronomy	beauty	being	cause	chance	change	citizen	constitution	contingency	convention	cosmology	courage	custom	death	definition	democracy	desire	despotism	dialectic	duty	education	element	emotion	equality	eternity	evil	evolution	experience	family	fate	form	god	good	government	habit	happiness	history	honor	hypothesis	idea	imagination	immortality	induction	infinity	judgment	justice	knowledge	labor	language	law	liberty	life	logic	love	man	many	mathematics	matter	mechanics	medicine	memory	metaphysics	mind	monarchy	nature	necessity	oligarchy	one	opinion	opposition	other	pain	particular	peace	philosophy	physics	pleasure	poetry	principle	progress	prophecy	prudence	punishment	quality	quantity	reasoning	relation	religion	revolution	rhetoric	same	science	sense	sign	sin	slavery	soul	space	state	symbol	temperance	theology	time	truth	tyranny	universal	vice	virtue	war	wealth	will	wisdom	world	xyzzy
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-018.txt	0	0	0	0.000462855820411942	0	0.000231427910205971	0	0	0	0.000462855820411942	0	0	0	0	0	0.00138856746123582	0	0.00138856746123582	0	0	0.00115713955102985	0	0	0.00115713955102985	0	0	0	0	0.000462855820411942	0.000462855820411942	0	0	0.000925711640823883	0.000462855820411942	0.000231427910205971	0.00532284193473733	0.0039342744735015	0.0016199953714418	0	0.000462855820411942	0.000694283730617912	0	0	0	0	0	0	0	0	0.00208285119185374	0	0	0.000231427910205971	0.00138856746123582	0	0.00254570701226568	0	0.00208285119185374	0.00231427910205971	0.00208285119185374	0	0.00115713955102985	0	0	0.000462855820411942	0	0.00138856746123582	0	0.00115713955102985	0.000231427910205971	0	0.00578569775514927	0.000231427910205971	0.000694283730617912	0	0	0.000694283730617912	0.0016199953714418	0	0	0.000925711640823883	0	0	0.000231427910205971	0	0	0.000231427910205971	0	0	0	0	0.00254570701226568	0	0	0	0	0.00138856746123582	0	0.000231427910205971	0	0.000694283730617912	0	0.000231427910205971	0	0	0	0.0016199953714418	0.00370284656329553	0.000231427910205971	0.000231427910205971	0.000694283730617912	0.000925711640823883	0.00115713955102985	0.000462855820411942	0.00532284193473733	0.000231427910205971	0.00115713955102985	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-017.txt	0	0	0	0.000314861460957179	0	0.000314861460957179	0	0.000629722921914358	0	0	0	0.000629722921914358	0	0	0	0.000944584382871536	0.000314861460957179	0.000944584382871536	0	0	0.000314861460957179	0	0	0	0	0	0	0	0	0.000314861460957179	0	0	0.000314861460957179	0	0.000944584382871536	0.0195214105793451	0.00377833753148615	0.00220403022670025	0.000314861460957179	0.000314861460957179	0.000629722921914358	0	0	0	0.000629722921914358	0.000314861460957179	0	0	0	0	0.000314861460957179	0	0	0.000629722921914358	0.000944584382871536	0.00283375314861461	0	0.00157430730478589	0.0113350125944584	0.00535264483627204	0	0.00188916876574307	0	0	0.000314861460957179	0	0.00188916876574307	0	0.00314861460957179	0.000314861460957179	0	0.00346347607052897	0	0	0	0.000314861460957179	0.000314861460957179	0	0	0	0.00125944584382872	0	0.000629722921914358	0.000314861460957179	0	0	0	0	0	0	0.000629722921914358	0.0113350125944584	0.000314861460957179	0	0	0	0.00251889168765743	0	0.000629722921914358	0	0.000314861460957179	0	0.00188916876574307	0	0	0	0.00125944584382872	0.00346347607052897	0.000314861460957179	0.000314861460957179	0.000629722921914358	0.00125944584382872	0.000944584382871536	0	0.0107052896725441	0	0.00314861460957179	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-019.txt	0	0	0	0	0	0.000276778300581234	0	0.000553556601162469	0.000553556601162469	0.000830334901743703	0	0.00193744810406864	0	0	0	0.000276778300581234	0	0.000830334901743703	0	0	0	0	0	0.00166066980348741	0	0	0	0	0	0	0	0	0.00138389150290617	0.000553556601162469	0.000830334901743703	0.0088569056185995	0.00304456130639358	0.00276778300581234	0	0.000830334901743703	0.00193744810406864	0	0	0.000276778300581234	0.000276778300581234	0	0	0	0	0.000830334901743703	0.000276778300581234	0	0.000276778300581234	0.00193744810406864	0.000553556601162469	0.00138389150290617	0	0.00166066980348741	0.00332133960697481	0.00415167450871852	0	0.00110711320232494	0	0	0.000276778300581234	0	0.00138389150290617	0.000276778300581234	0.00193744810406864	0.000276778300581234	0	0.00415167450871852	0.000276778300581234	0.000276778300581234	0	0.000830334901743703	0.00193744810406864	0.00138389150290617	0	0	0.000553556601162469	0.000276778300581234	0.000276778300581234	0.000276778300581234	0	0	0	0	0	0	0.000830334901743703	0.00691945751453086	0.000276778300581234	0	0	0	0.000830334901743703	0	0.00110711320232494	0	0	0	0.00138389150290617	0	0	0	0.00387489620813728	0.000553556601162469	0.000830334901743703	0.000276778300581234	0	0	0.000830334901743703	0.000830334901743703	0.00470523110988099	0.00110711320232494	0.00304456130639358	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-royal-011.txt	0	0	0	0	0	0.000424358158285593	0	0.000848716316571186	0.000212179079142797	0.000424358158285593	0	0.000424358158285593	0	0	0	0.00063653723742839	0.000848716316571186	0.000424358158285593	0	0	0.000212179079142797	0	0	0	0.000424358158285593	0	0	0	0	0.00127307447485678	0	0	0.000212179079142797	0	0.00106089539571398	0.0163377890939953	0.00127307447485678	0.000848716316571186	0	0.000424358158285593	0	0	0	0	0	0	0	0	0	0.00127307447485678	0	0	0.000848716316571186	0.000424358158285593	0.000212179079142797	0.000212179079142797	0	0.000848716316571186	0.00148525355399958	0.00763844684914067	0	0.000848716316571186	0	0	0.000212179079142797	0	0.00148525355399958	0	0.000848716316571186	0.000424358158285593	0	0.00678973053256949	0.000212179079142797	0.000212179079142797	0	0	0.00063653723742839	0.00212179079142797	0	0	0.00063653723742839	0	0.000424358158285593	0	0.000848716316571186	0.000212179079142797	0	0	0	0.000212179079142797	0	0.00551665605771271	0	0	0	0	0.000848716316571186	0.000212179079142797	0.000212179079142797	0	0	0	0.000212179079142797	0	0	0	0.00233396987057076	0.000424358158285593	0.000212179079142797	0.000212179079142797	0.000212179079142797	0.000424358158285593	0.000848716316571186	0.00148525355399958	0.00785062592828347	0.000424358158285593	0.00190961171228517	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-enquiry-07.txt	0	0	0	0	0	0	0	0.000470366886171214	0	0.000940733772342427	0	0.000470366886171214	0	0	0	0.000470366886171214	0.000470366886171214	0.00141110065851364	0	0	0.000470366886171214	0	0	0	0.00141110065851364	0	0	0	0	0	0	0	0.000940733772342427	0	0.000940733772342427	0.00893697083725306	0.00282220131702728	0.000470366886171214	0.000470366886171214	0.000470366886171214	0.000470366886171214	0	0	0	0	0	0	0	0	0.000470366886171214	0	0	0	0.000470366886171214	0	0.00611476952022578	0	0.000940733772342427	0.00470366886171214	0.00376293508936971	0	0.000940733772342427	0	0	0.000470366886171214	0	0.00517403574788335	0	0.00376293508936971	0.000470366886171214	0	0.00564440263405456	0	0.000470366886171214	0	0.000470366886171214	0.00141110065851364	0.000470366886171214	0.00329256820319849	0	0.00235183443085607	0.000470366886171214	0.000940733772342427	0	0.000470366886171214	0	0	0.000470366886171214	0	0.000940733772342427	0	0.00611476952022578	0	0	0	0	0.00141110065851364	0	0.000940733772342427	0	0.00141110065851364	0	0.00188146754468485	0	0.000470366886171214	0	0.00235183443085607	0.000470366886171214	0	0.000470366886171214	0.000940733772342427	0.000940733772342427	0	0	0.00235183443085607	0	0.00329256820319849	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-some-025.txt	0	0	0	0	0	0.000287466462246071	0	0.000287466462246071	9.58221540820238e-05	0.000862399386738214	0	0.000287466462246071	0	0	0	0.000383288616328095	9.58221540820238e-05	0.0020122652357225	0	0	0.000958221540820238	0	0	0.000287466462246071	0.000191644308164048	9.58221540820238e-05	9.58221540820238e-05	0	0	0.000383288616328095	0	0.000383288616328095	0.000287466462246071	0	0.000479110770410119	0.00852817171330011	0.00373706400919893	0.000574932924492143	0.000383288616328095	0.000383288616328095	0.0016289766193944	0	9.58221540820238e-05	0.000287466462246071	0.000191644308164048	0	0	0	0	0.000670755078574166	0.00076657723265619	0	0.000287466462246071	0.000574932924492143	0	0.0060367957071675	0	0.0020122652357225	0.0056535070908394	0.00517439632042928	0	0.0016289766193944	0	0	0.000383288616328095	0	0.00412035262552702	9.58221540820238e-05	0.00325795323878881	0.000287466462246071	0	0.00622844001533155	0.000479110770410119	0.000383288616328095	0	0.00076657723265619	0.000958221540820238	0.000574932924492143	0.00114986584898429	0	0.00172479877347643	0	0.000862399386738214	9.58221540820238e-05	0.000191644308164048	9.58221540820238e-05	9.58221540820238e-05	0.000479110770410119	0	0.000287466462246071	0.000191644308164048	0.00431199693369107	0	0	0	0	0.00210808738980452	9.58221540820238e-05	0.000862399386738214	9.58221540820238e-05	0.00143733231123036	0	0.00325795323878881	0	0.000191644308164048	0	0.00258719816021464	0.00114986584898429	0	0.000191644308164048	0.000479110770410119	0.00076657723265619	0.000191644308164048	0.000191644308164048	0.00546186278267535	0.000479110770410119	0.004024530471445	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Microdata-06.txt	0	0	0	0.000495540138751239	0	0	0	0	0	0.00247770069375619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000991080277502478	0	0	0.000495540138751239	0	0	0	0	0	0.000991080277502478	0	0	0	0	0	0	0	0	0	0	0	0	0.000495540138751239	0	0	0	0	0	0.00297324083250743	0	0.000495540138751239	0	0	0.000495540138751239	0	0.000495540138751239	0	0	0	0	0.00346878097125867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000495540138751239	0	0	0	0.00198216055500496	0	0	0	0	0	0	0	0.00198216055500496	0	0	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-013.txt	0	0.000858860578299456	0	0	0	0	0	0	0	0.000572573718866304	0	0.000286286859433152	0	0	0	0.000286286859433152	0	0.00114514743773261	0	0	0	0	0	0	0.000286286859433152	0	0	0.000286286859433152	0.000286286859433152	0	0	0	0	0	0.00229029487546522	0.0177497852848554	0.00200400801603206	0.000286286859433152	0	0.000572573718866304	0.00143143429716576	0	0	0.000286286859433152	0	0	0	0	0	0.000286286859433152	0.000286286859433152	0	0.000286286859433152	0.000286286859433152	0.000286286859433152	0.00171772115659891	0	0.000858860578299456	0.00601202404809619	0.00372172917263098	0	0.00601202404809619	0	0	0.000572573718866304	0	0.00429430289149728	0	0.00572573718866304	0	0	0.00629831090752934	0.000286286859433152	0	0	0.000858860578299456	0.000286286859433152	0.000286286859433152	0.000286286859433152	0	0.000286286859433152	0	0.00114514743773261	0.000286286859433152	0	0	0	0	0	0	0.000572573718866304	0.0125966218150587	0.000286286859433152	0	0	0	0.00114514743773261	0	0.00114514743773261	0	0.00229029487546522	0.000286286859433152	0.00229029487546522	0	0	0	0.00257658173489837	0.00143143429716576	0.000286286859433152	0	0	0.00114514743773261	0	0	0.00543945032922989	0.000572573718866304	0.00458058975093043	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-sermon-020.txt	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000316355583676052	0	0.000632711167352104	0	0	0	0.000316355583676052	0.000632711167352104	0.000632711167352104	0	0	0	0	0	0.000949066751028156	0.000949066751028156	0	0	0	0	0.00126542233470421	0	0	0	0.000316355583676052	0.00126542233470421	0.012337867763366	0.00411262258778867	0.000632711167352104	0	0.00158177791838026	0.000316355583676052	0	0	0.000949066751028156	0.000316355583676052	0.000632711167352104	0	0	0	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0.00221448908573236	0.000632711167352104	0.00253084466940841	0	0.00253084466940841	0.00284720025308447	0.00221448908573236	0	0.00189813350205631	0	0	0	0	0.00221448908573236	0	0.00347991142043657	0.000316355583676052	0	0.00284720025308447	0	0.00126542233470421	0	0.000316355583676052	0	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0	0.000316355583676052	0	0	0	0	0	0	0	0.000949066751028156	0.0145523568490984	0	0.000316355583676052	0	0.000316355583676052	0.00221448908573236	0	0.00158177791838026	0	0.000632711167352104	0	0.00189813350205631	0	0	0	0.00158177791838026	0.00189813350205631	0	0.000316355583676052	0.000316355583676052	0.000632711167352104	0	0.000316355583676052	0.00980702309395761	0.000632711167352104	0.00727617842454919	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/c4l-Using-09.txt	0	0	0	0	0	0	0	0.000453514739229025	0	0	0	0	0	0	0	0	0	0	0.00136054421768707	0	0	0	0	0	0	0	0	0	0	0	0	0.000453514739229025	0	0	0.00090702947845805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453514739229025	0.00272108843537415	0	0	0.000453514739229025	0	0	0	0.00317460317460317	0	0	0	0	0	0	0	0	0.000453514739229025	0	0	0.00090702947845805	0	0	0	0	0.00136054421768707	0	0.000453514739229025	0	0	0	0	0	0	0	0	0.00136054421768707	0	0	0	0	0	0	0	0.00272108843537415	0.000453514739229025	0	0	0	0	0.000453514739229025	0	0	0	0	0.00226757369614512	0	0	0	0	0	0	0	0.00226757369614512	0	0	0
/Users/eric/Desktop/machine-learning/carrels/burnet-c4l/burnet-collection-02.txt	0	0	0	0.000170241743275451	0	0	0	0.000510725229826353	0	0.000624219725343321	0	0	0	0	0	5.67472477584837e-05	0	0.00124843945068664	0	0	0.000624219725343321	0	0	5.67472477584837e-05	0.000113494495516967	0	0	5.67472477584837e-05	5.67472477584837e-05	0.000170241743275451	0	0.000113494495516967	0.00045397798206787	0	0.000170241743275451	0.00425604358188628	0.00238338440585632	0.00102145045965271	0.000113494495516967	5.67472477584837e-05	0.000794461468618772	0	0	0	0	0	0	0	0	0.000226988991033935	0.000113494495516967	0	0.000340483486550902	0.00164567018499603	0	0.00153217568947906	0	0.000113494495516967	0.00226988991033935	0.00550448303257292	0	0.00181591192827148	0	0	0.000226988991033935	0	0.000851208716377256	5.67472477584837e-05	0.000964703211894223	0.000567472477584837	0	0.00590171376688231	0.00113494495516967	0.000397230734309386	0	0.000113494495516967	0.000907955964135739	0.000510725229826353	0	0	0.000340483486550902	0	0.000113494495516967	0.000113494495516967	0	0	0.000340483486550902	0.000283736238792419	0	0.000113494495516967	0.00045397798206787	0.00380206559981841	0	0	0	0	0.000964703211894223	0.000170241743275451	0.00113494495516967	0	0.000170241743275451	5.67472477584837e-05	0.000567472477584837	0	0	0	0.00266712064464873	0.00102145045965271	0.000226988991033935	0.000113494495516967	0	0	0.00119169220292816	5.67472477584837e-05	0.00385881284757689	5.67472477584837e-05	0.00119169220292816	0
